<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.08.15	13:17:00	1.78909	1.78934	1.78872	1.78912	126	0	37
2019.08.15	13:18:00	1.78914	1.78914	1.78846	1.78881	127	0	34
2019.08.15	13:19:00	1.78876	1.78902	1.78854	1.78889	136	0	38
2019.08.15	13:20:00	1.78887	1.78887	1.78788	1.78788	105	0	39
2019.08.15	13:21:00	1.78796	1.78856	1.78787	1.78837	117	0	38
2019.08.15	13:22:00	1.78836	1.78839	1.78803	1.78817	91	0	38
2019.08.15	13:23:00	1.78814	1.78828	1.78789	1.78803	97	0	38
2019.08.15	13:24:00	1.78804	1.78820	1.78778	1.78817	110	0	38
2019.08.15	13:25:00	1.78820	1.78823	1.78806	1.78806	89	0	37
2019.08.15	13:26:00	1.78802	1.78830	1.78786	1.78803	87	0	37
2019.08.15	13:27:00	1.78803	1.78807	1.78762	1.78762	64	0	40
2019.08.15	13:28:00	1.78759	1.78775	1.78750	1.78773	90	0	39
2019.08.15	13:29:00	1.78775	1.78802	1.78762	1.78793	113	0	35
2019.08.15	13:30:00	1.78794	1.78800	1.78730	1.78733	99	0	34
2019.08.15	13:31:00	1.78732	1.78790	1.78732	1.78779	79	0	34
2019.08.15	13:32:00	1.78772	1.78781	1.78763	1.78776	85	0	38
2019.08.15	13:33:00	1.78776	1.78795	1.78753	1.78765	115	0	39
2019.08.15	13:34:00	1.78759	1.78789	1.78748	1.78786	123	0	40
2019.08.15	13:35:00	1.78788	1.78853	1.78772	1.78835	102	0	36
2019.08.15	13:36:00	1.78832	1.78869	1.78824	1.78850	141	0	32
2019.08.15	13:37:00	1.78853	1.78857	1.78813	1.78813	109	0	36
2019.08.15	13:38:00	1.78816	1.78871	1.78814	1.78870	140	0	37
2019.08.15	13:39:00	1.78868	1.78873	1.78845	1.78869	73	0	41
2019.08.15	13:40:00	1.78872	1.78902	1.78806	1.78811	103	0	40
2019.08.15	13:41:00	1.78814	1.78815	1.78758	1.78781	99	0	36
2019.08.15	13:42:00	1.78776	1.78828	1.78750	1.78823	116	0	38
2019.08.15	13:43:00	1.78824	1.78842	1.78801	1.78841	84	0	39
2019.08.15	13:44:00	1.78840	1.78907	1.78840	1.78902	87	0	41
2019.08.15	13:45:00	1.78906	1.78925	1.78889	1.78923	104	0	39
2019.08.15	13:46:00	1.78926	1.78929	1.78906	1.78916	114	0	34
2019.08.15	13:47:00	1.78916	1.78919	1.78890	1.78898	72	0	39
2019.08.15	13:48:00	1.78898	1.78908	1.78855	1.78863	99	0	37
2019.08.15	13:49:00	1.78863	1.78890	1.78777	1.78777	107	0	36
2019.08.15	13:50:00	1.78777	1.78834	1.78752	1.78753	129	0	38
2019.08.15	13:51:00	1.78753	1.78753	1.78631	1.78632	122	0	37
2019.08.15	13:52:00	1.78633	1.78684	1.78614	1.78636	123	0	37
2019.08.15	13:53:00	1.78635	1.78721	1.78632	1.78719	127	0	39
2019.08.15	13:54:00	1.78719	1.78730	1.78704	1.78719	107	0	42
2019.08.15	13:55:00	1.78720	1.78747	1.78699	1.78701	106	0	39
2019.08.15	13:56:00	1.78702	1.78748	1.78701	1.78701	128	0	39
2019.08.15	13:57:00	1.78701	1.78705	1.78640	1.78660	94	0	38
2019.08.15	13:58:00	1.78662	1.78662	1.78594	1.78602	93	0	39
2019.08.15	13:59:00	1.78605	1.78629	1.78588	1.78624	104	0	38
2019.08.15	14:00:00	1.78624	1.78631	1.78602	1.78619	95	0	30
2019.08.15	14:01:00	1.78619	1.78668	1.78603	1.78668	49	0	31
2019.08.15	14:02:00	1.78668	1.78668	1.78616	1.78638	109	0	36
2019.08.15	14:03:00	1.78645	1.78673	1.78620	1.78672	130	0	39
2019.08.15	14:04:00	1.78672	1.78677	1.78629	1.78638	86	0	37
2019.08.15	14:05:00	1.78640	1.78679	1.78636	1.78676	102	0	38
2019.08.15	14:06:00	1.78676	1.78690	1.78647	1.78665	117	0	38
2019.08.15	14:07:00	1.78663	1.78691	1.78658	1.78663	111	0	38
2019.08.15	14:08:00	1.78663	1.78673	1.78650	1.78658	70	0	38
2019.08.15	14:09:00	1.78656	1.78658	1.78563	1.78578	115	0	37
2019.08.15	14:10:00	1.78579	1.78614	1.78577	1.78606	102	0	36
2019.08.15	14:11:00	1.78600	1.78683	1.78592	1.78671	124	0	31
2019.08.15	14:12:00	1.78671	1.78739	1.78668	1.78738	108	0	30
2019.08.15	14:13:00	1.78742	1.78744	1.78698	1.78720	123	0	33
2019.08.15	14:14:00	1.78720	1.78754	1.78717	1.78719	106	0	38
2019.08.15	14:15:00	1.78713	1.78745	1.78704	1.78745	80	0	41
2019.08.15	14:16:00	1.78746	1.78773	1.78733	1.78740	93	0	40
2019.08.15	14:17:00	1.78736	1.78778	1.78726	1.78726	112	0	32
2019.08.15	14:18:00	1.78717	1.78732	1.78663	1.78677	96	0	39
2019.08.15	14:19:00	1.78677	1.78731	1.78674	1.78728	101	0	41
2019.08.15	14:20:00	1.78732	1.78750	1.78726	1.78744	103	0	38
2019.08.15	14:21:00	1.78745	1.78792	1.78745	1.78789	123	0	35
2019.08.15	14:22:00	1.78787	1.78820	1.78779	1.78812	112	0	39
2019.08.15	14:23:00	1.78813	1.78823	1.78775	1.78806	134	0	39
2019.08.15	14:24:00	1.78806	1.78817	1.78790	1.78815	102	0	40
2019.08.15	14:25:00	1.78818	1.78844	1.78809	1.78833	103	0	36
2019.08.15	14:26:00	1.78832	1.78840	1.78765	1.78780	106	0	38
2019.08.15	14:27:00	1.78778	1.78790	1.78766	1.78789	85	0	30
2019.08.15	14:28:00	1.78776	1.78825	1.78771	1.78811	90	0	30
2019.08.15	14:29:00	1.78813	1.78815	1.78530	1.78557	176	0	36
2019.08.15	14:30:00	1.78557	1.78734	1.78557	1.78649	164	0	30
2019.08.15	14:31:00	1.78653	1.78713	1.78586	1.78680	159	0	30
2019.08.15	14:32:00	1.78676	1.78728	1.78666	1.78689	162	0	39
2019.08.15	14:33:00	1.78687	1.78791	1.78679	1.78791	150	0	34
2019.08.15	14:34:00	1.78790	1.78791	1.78751	1.78776	137	0	35
2019.08.15	14:35:00	1.78781	1.78818	1.78772	1.78802	125	0	40
2019.08.15	14:36:00	1.78801	1.78831	1.78755	1.78771	139	0	41
2019.08.15	14:37:00	1.78772	1.78837	1.78768	1.78816	112	0	40
2019.08.15	14:38:00	1.78815	1.78872	1.78815	1.78848	141	0	30
2019.08.15	14:39:00	1.78856	1.78862	1.78796	1.78805	114	0	40
2019.08.15	14:40:00	1.78805	1.78805	1.78728	1.78750	122	0	38
2019.08.15	14:41:00	1.78748	1.78801	1.78737	1.78780	128	0	39
2019.08.15	14:42:00	1.78783	1.78905	1.78763	1.78905	124	0	32
2019.08.15	14:43:00	1.78905	1.78905	1.78846	1.78904	121	0	34
2019.08.15	14:44:00	1.78904	1.78974	1.78884	1.78973	136	0	33
2019.08.15	14:45:00	1.78970	1.78984	1.78937	1.78959	145	0	37
2019.08.15	14:46:00	1.78962	1.79003	1.78933	1.78978	129	0	30
2019.08.15	14:47:00	1.78979	1.79011	1.78949	1.78994	136	0	35
2019.08.15	14:48:00	1.78994	1.79017	1.78913	1.78926	122	0	36
2019.08.15	14:49:00	1.78943	1.78976	1.78917	1.78968	113	0	36
2019.08.15	14:50:00	1.78974	1.79040	1.78947	1.79017	121	0	35
2019.08.15	14:51:00	1.79019	1.79038	1.78947	1.79035	122	0	33
2019.08.15	14:52:00	1.79039	1.79083	1.78988	1.79053	132	0	40
2019.08.15	14:53:00	1.79057	1.79354	1.79054	1.79268	155	0	30
2019.08.15	14:54:00	1.79268	1.79270	1.79112	1.79117	135	0	30
2019.08.15	14:55:00	1.79128	1.79184	1.79086	1.79091	103	0	44
2019.08.15	14:56:00	1.79091	1.79099	1.79028	1.79059	132	0	40
2019.08.15	14:57:00	1.79057	1.79151	1.79057	1.79114	128	0	39
2019.08.15	14:58:00	1.79107	1.79124	1.79045	1.79045	134	0	38
2019.08.15	14:59:00	1.79055	1.79143	1.79043	1.79058	87	0	34
2019.08.15	15:00:00	1.79056	1.79082	1.79033	1.79067	141	0	39
2019.08.15	15:01:00	1.79069	1.79069	1.78959	1.78985	127	0	31
2019.08.15	15:02:00	1.78966	1.78993	1.78897	1.78931	182	0	40
2019.08.15	15:03:00	1.78938	1.78981	1.78915	1.78953	155	0	41
2019.08.15	15:04:00	1.78952	1.79043	1.78941	1.78979	149	0	42
2019.08.15	15:05:00	1.78979	1.79052	1.78972	1.79044	134	0	33
2019.08.15	15:06:00	1.79046	1.79084	1.79030	1.79052	146	0	39
2019.08.15	15:07:00	1.79053	1.79068	1.78996	1.79012	145	0	41
2019.08.15	15:08:00	1.79005	1.79010	1.78925	1.78958	155	0	35
2019.08.15	15:09:00	1.78958	1.78976	1.78919	1.78926	151	0	35
2019.08.15	15:10:00	1.78929	1.78964	1.78890	1.78890	139	0	35
2019.08.15	15:11:00	1.78888	1.78956	1.78887	1.78956	117	0	43
2019.08.15	15:12:00	1.78954	1.78974	1.78941	1.78945	97	0	44
2019.08.15	15:13:00	1.78948	1.78973	1.78931	1.78973	70	0	39
2019.08.15	15:14:00	1.78967	1.78980	1.78936	1.78954	86	0	40
2019.08.15	15:15:00	1.78954	1.78961	1.78898	1.78902	74	0	37
2019.08.15	15:16:00	1.78902	1.78912	1.78855	1.78903	118	0	42
2019.08.15	15:17:00	1.78901	1.79028	1.78893	1.79021	127	0	40
2019.08.15	15:18:00	1.79021	1.79058	1.79012	1.79036	103	0	41
2019.08.15	15:19:00	1.79037	1.79069	1.79007	1.79069	82	0	41
2019.08.15	15:20:00	1.79070	1.79099	1.79046	1.79078	140	0	39
2019.08.15	15:21:00	1.79076	1.79080	1.79035	1.79044	108	0	41
2019.08.15	15:22:00	1.79044	1.79056	1.79016	1.79044	102	0	40
2019.08.15	15:23:00	1.79046	1.79077	1.79042	1.79071	96	0	40
2019.08.15	15:24:00	1.79070	1.79075	1.79023	1.79038	95	0	36
2019.08.15	15:25:00	1.79034	1.79045	1.78999	1.79008	70	0	38
2019.08.15	15:26:00	1.79012	1.79012	1.78979	1.78982	27	0	42
2019.08.15	15:27:00	1.78983	1.78983	1.78959	1.78965	11	0	41
2019.08.15	15:28:00	1.78965	1.79014	1.78965	1.79009	48	0	42
2019.08.15	15:29:00	1.79003	1.79003	1.78844	1.78884	94	0	45
2019.08.15	15:30:00	1.78906	1.79026	1.78899	1.79006	109	0	45
2019.08.15	15:31:00	1.79006	1.79024	1.78981	1.78999	111	0	42
2019.08.15	15:32:00	1.79007	1.79008	1.78924	1.78956	78	0	39
2019.08.15	15:33:00	1.78969	1.78975	1.78909	1.78944	131	0	39
2019.08.15	15:34:00	1.78948	1.79000	1.78948	1.78969	146	0	35
2019.08.15	15:35:00	1.78969	1.78986	1.78920	1.78950	130	0	34
2019.08.15	15:36:00	1.78950	1.78966	1.78893	1.78904	142	0	36
2019.08.15	15:37:00	1.78903	1.78919	1.78883	1.78900	136	0	36
2019.08.15	15:38:00	1.78898	1.78902	1.78855	1.78880	135	0	36
2019.08.15	15:39:00	1.78881	1.78901	1.78869	1.78876	138	0	32
2019.08.15	15:40:00	1.78876	1.78876	1.78811	1.78840	125	0	31
2019.08.15	15:41:00	1.78839	1.78881	1.78838	1.78864	110	0	39
2019.08.15	15:42:00	1.78865	1.78886	1.78854	1.78873	95	0	40
2019.08.15	15:43:00	1.78873	1.78958	1.78870	1.78897	112	0	40
2019.08.15	15:44:00	1.78899	1.78905	1.78823	1.78830	107	0	36
2019.08.15	15:45:00	1.78832	1.78838	1.78790	1.78814	121	0	34
2019.08.15	15:46:00	1.78813	1.78830	1.78779	1.78827	117	0	34
2019.08.15	15:47:00	1.78830	1.78836	1.78759	1.78759	129	0	32
2019.08.15	15:48:00	1.78760	1.78780	1.78719	1.78739	122	0	36
2019.08.15	15:49:00	1.78730	1.78805	1.78727	1.78797	137	0	39
2019.08.15	15:50:00	1.78798	1.78801	1.78776	1.78792	118	0	38
2019.08.15	15:51:00	1.78792	1.78808	1.78750	1.78777	96	0	33
2019.08.15	15:52:00	1.78792	1.78815	1.78777	1.78781	94	0	37
2019.08.15	15:53:00	1.78778	1.78816	1.78775	1.78781	87	0	35
2019.08.15	15:54:00	1.78780	1.78780	1.78715	1.78722	108	0	34
2019.08.15	15:55:00	1.78718	1.78775	1.78716	1.78757	137	0	31
2019.08.15	15:56:00	1.78756	1.78793	1.78755	1.78786	109	0	38
2019.08.15	15:57:00	1.78786	1.78827	1.78748	1.78826	82	0	38
2019.08.15	15:58:00	1.78831	1.78845	1.78782	1.78804	121	0	33
2019.08.15	15:59:00	1.78802	1.78814	1.78791	1.78807	84	0	39
2019.08.15	16:00:00	1.78810	1.78837	1.78779	1.78787	72	0	39
2019.08.15	16:01:00	1.78790	1.78819	1.78737	1.78737	60	0	41
2019.08.15	16:02:00	1.78731	1.78802	1.78718	1.78799	104	0	38
2019.08.15	16:03:00	1.78811	1.78811	1.78738	1.78768	85	0	40
2019.08.15	16:04:00	1.78761	1.78782	1.78741	1.78748	61	0	42
2019.08.15	16:05:00	1.78748	1.78803	1.78748	1.78802	54	0	42
2019.08.15	16:06:00	1.78806	1.78865	1.78805	1.78860	48	0	30
2019.08.15	16:07:00	1.78860	1.78870	1.78826	1.78830	50	0	35
2019.08.15	16:08:00	1.78830	1.78844	1.78815	1.78825	55	0	38
2019.08.15	16:09:00	1.78826	1.78829	1.78734	1.78735	59	0	40
2019.08.15	16:10:00	1.78739	1.78780	1.78739	1.78761	104	0	38
2019.08.15	16:11:00	1.78760	1.78792	1.78753	1.78787	73	0	39
2019.08.15	16:12:00	1.78787	1.78850	1.78787	1.78850	55	0	36
2019.08.15	16:13:00	1.78850	1.78869	1.78834	1.78842	79	0	39
2019.08.15	16:14:00	1.78842	1.78864	1.78827	1.78864	51	0	39
2019.08.15	16:15:00	1.78860	1.78891	1.78850	1.78884	45	0	40
2019.08.15	16:16:00	1.78884	1.78922	1.78880	1.78883	42	0	39
2019.08.15	16:17:00	1.78883	1.78901	1.78840	1.78843	126	0	36
2019.08.15	16:18:00	1.78843	1.78884	1.78836	1.78858	111	0	39
2019.08.15	16:19:00	1.78857	1.78907	1.78855	1.78898	103	0	36
2019.08.15	16:20:00	1.78898	1.78901	1.78832	1.78874	103	0	35
2019.08.15	16:21:00	1.78875	1.78901	1.78861	1.78871	95	0	36
2019.08.15	16:22:00	1.78871	1.78888	1.78850	1.78888	78	0	38
2019.08.15	16:23:00	1.78889	1.78919	1.78866	1.78874	105	0	37
2019.08.15	16:24:00	1.78874	1.78894	1.78851	1.78862	94	0	41
2019.08.15	16:25:00	1.78859	1.78897	1.78859	1.78884	65	0	37
2019.08.15	16:26:00	1.78887	1.78930	1.78886	1.78926	58	0	38
2019.08.15	16:27:00	1.78922	1.78958	1.78863	1.78867	86	0	37
2019.08.15	16:28:00	1.78867	1.78889	1.78858	1.78882	57	0	40
2019.08.15	16:29:00	1.78883	1.78883	1.78808	1.78825	72	0	39
2019.08.15	16:30:00	1.78825	1.78859	1.78798	1.78798	113	0	41
2019.08.15	16:31:00	1.78798	1.78853	1.78798	1.78853	77	0	32
2019.08.15	16:32:00	1.78854	1.78886	1.78835	1.78862	94	0	38
2019.08.15	16:33:00	1.78867	1.78895	1.78853	1.78882	97	0	39
2019.08.15	16:34:00	1.78876	1.78891	1.78840	1.78859	97	0	36
2019.08.15	16:35:00	1.78855	1.78888	1.78840	1.78860	110	0	40
2019.08.15	16:36:00	1.78859	1.78885	1.78818	1.78885	101	0	38
2019.08.15	16:37:00	1.78883	1.78937	1.78863	1.78868	120	0	37
2019.08.15	16:38:00	1.78878	1.78897	1.78867	1.78897	96	0	39
2019.08.15	16:39:00	1.78894	1.78896	1.78820	1.78837	111	0	39
2019.08.15	16:40:00	1.78838	1.78888	1.78834	1.78887	134	0	36
2019.08.15	16:41:00	1.78887	1.78919	1.78886	1.78891	125	0	36
2019.08.15	16:42:00	1.78892	1.78942	1.78853	1.78860	123	0	30
2019.08.15	16:43:00	1.78860	1.78894	1.78817	1.78858	151	0	46
2019.08.15	16:44:00	1.78858	1.78903	1.78847	1.78868	139	0	41
2019.08.15	16:45:00	1.78868	1.78927	1.78868	1.78900	118	0	39
2019.08.15	16:46:00	1.78899	1.78930	1.78887	1.78910	149	0	40
2019.08.15	16:47:00	1.78906	1.78940	1.78903	1.78905	142	0	40
2019.08.15	16:48:00	1.78905	1.78907	1.78829	1.78866	144	0	36
2019.08.15	16:49:00	1.78883	1.78884	1.78777	1.78777	129	0	36
2019.08.15	16:50:00	1.78781	1.78821	1.78781	1.78791	113	0	40
2019.08.15	16:51:00	1.78793	1.78812	1.78751	1.78754	136	0	36
2019.08.15	16:52:00	1.78756	1.78780	1.78743	1.78768	128	0	38
2019.08.15	16:53:00	1.78763	1.78777	1.78747	1.78759	143	0	38
2019.08.15	16:54:00	1.78754	1.78760	1.78644	1.78644	91	0	38
2019.08.15	16:55:00	1.78644	1.78661	1.78565	1.78604	125	0	37
2019.08.15	16:56:00	1.78605	1.78629	1.78586	1.78594	109	0	37
2019.08.15	16:57:00	1.78594	1.78615	1.78582	1.78606	68	0	34
2019.08.15	16:58:00	1.78606	1.78653	1.78602	1.78651	87	0	37
2019.08.15	16:59:00	1.78653	1.78677	1.78640	1.78672	72	0	35
2019.08.15	17:00:00	1.78664	1.78713	1.78636	1.78699	66	0	43
2019.08.15	17:01:00	1.78699	1.78811	1.78691	1.78777	82	0	35
2019.08.15	17:02:00	1.78773	1.78804	1.78769	1.78801	78	0	40
2019.08.15	17:03:00	1.78801	1.78839	1.78794	1.78815	100	0	37
2019.08.15	17:04:00	1.78815	1.78849	1.78801	1.78815	134	0	38
2019.08.15	17:05:00	1.78815	1.78817	1.78728	1.78731	94	0	40
2019.08.15	17:06:00	1.78729	1.78791	1.78729	1.78780	113	0	38
2019.08.15	17:07:00	1.78783	1.78793	1.78717	1.78741	104	0	34
2019.08.15	17:08:00	1.78739	1.78754	1.78710	1.78724	128	0	37
2019.08.15	17:09:00	1.78724	1.78739	1.78714	1.78733	81	0	41
2019.08.15	17:10:00	1.78734	1.78747	1.78702	1.78733	103	0	38
2019.08.15	17:11:00	1.78732	1.78741	1.78661	1.78667	103	0	39
2019.08.15	17:12:00	1.78666	1.78666	1.78615	1.78625	86	0	37
2019.08.15	17:13:00	1.78622	1.78678	1.78612	1.78672	48	0	35
2019.08.15	17:14:00	1.78672	1.78701	1.78661	1.78663	85	0	33
2019.08.15	17:15:00	1.78664	1.78669	1.78597	1.78612	64	0	36
2019.08.15	17:16:00	1.78609	1.78670	1.78601	1.78660	124	0	34
2019.08.15	17:17:00	1.78659	1.78662	1.78627	1.78632	106	0	36
2019.08.15	17:18:00	1.78632	1.78667	1.78625	1.78650	72	0	40
2019.08.15	17:19:00	1.78650	1.78657	1.78630	1.78648	62	0	37
2019.08.15	17:20:00	1.78653	1.78726	1.78653	1.78712	93	0	38
2019.08.15	17:21:00	1.78715	1.78723	1.78688	1.78688	99	0	36
2019.08.15	17:22:00	1.78692	1.78739	1.78662	1.78674	68	0	41
2019.08.15	17:23:00	1.78674	1.78690	1.78659	1.78674	77	0	40
2019.08.15	17:24:00	1.78677	1.78685	1.78644	1.78652	108	0	41
2019.08.15	17:25:00	1.78650	1.78670	1.78614	1.78615	114	0	37
2019.08.15	17:26:00	1.78615	1.78615	1.78558	1.78573	111	0	37
2019.08.15	17:27:00	1.78583	1.78611	1.78560	1.78592	100	0	33
2019.08.15	17:28:00	1.78593	1.78631	1.78593	1.78628	98	0	35
2019.08.15	17:29:00	1.78626	1.78660	1.78607	1.78660	121	0	37
2019.08.15	17:30:00	1.78661	1.78767	1.78651	1.78749	94	0	35
2019.08.15	17:31:00	1.78748	1.78768	1.78720	1.78766	90	0	37
2019.08.15	17:32:00	1.78762	1.78762	1.78646	1.78663	89	0	30
2019.08.15	17:33:00	1.78666	1.78746	1.78664	1.78743	95	0	39
2019.08.15	17:34:00	1.78743	1.78799	1.78741	1.78784	93	0	40
2019.08.15	17:35:00	1.78782	1.78795	1.78731	1.78744	95	0	39
2019.08.15	17:36:00	1.78743	1.78789	1.78725	1.78769	113	0	39
2019.08.15	17:37:00	1.78777	1.78778	1.78746	1.78752	97	0	40
2019.08.15	17:38:00	1.78751	1.78791	1.78737	1.78789	71	0	41
2019.08.15	17:39:00	1.78789	1.78789	1.78692	1.78692	95	0	42
2019.08.15	17:40:00	1.78696	1.78760	1.78682	1.78691	151	0	38
2019.08.15	17:41:00	1.78693	1.78701	1.78652	1.78665	100	0	40
2019.08.15	17:42:00	1.78663	1.78694	1.78656	1.78678	108	0	39
2019.08.15	17:43:00	1.78678	1.78710	1.78668	1.78704	89	0	37
2019.08.15	17:44:00	1.78704	1.78708	1.78629	1.78634	65	0	39
2019.08.15	17:45:00	1.78630	1.78656	1.78585	1.78648	86	0	35
2019.08.15	17:46:00	1.78653	1.78703	1.78632	1.78686	103	0	38
2019.08.15	17:47:00	1.78704	1.78713	1.78662	1.78662	132	0	38
2019.08.15	17:48:00	1.78662	1.78714	1.78620	1.78691	129	0	38
2019.08.15	17:49:00	1.78700	1.78803	1.78697	1.78760	138	0	39
2019.08.15	17:50:00	1.78761	1.78837	1.78718	1.78718	121	0	41
2019.08.15	17:51:00	1.78748	1.78766	1.78664	1.78672	121	0	41
2019.08.15	17:52:00	1.78678	1.78715	1.78638	1.78672	112	0	43
2019.08.15	17:53:00	1.78674	1.78681	1.78628	1.78661	116	0	39
2019.08.15	17:54:00	1.78663	1.78741	1.78663	1.78739	102	0	39
2019.08.15	17:55:00	1.78750	1.78786	1.78709	1.78783	100	0	41
2019.08.15	17:56:00	1.78786	1.78829	1.78732	1.78740	96	0	39
2019.08.15	17:57:00	1.78740	1.78846	1.78726	1.78841	128	0	36
2019.08.15	17:58:00	1.78840	1.78840	1.78760	1.78762	119	0	38
2019.08.15	17:59:00	1.78763	1.78784	1.78709	1.78720	138	0	33
2019.08.15	18:00:00	1.78716	1.78803	1.78716	1.78769	138	0	33
2019.08.15	18:01:00	1.78766	1.78783	1.78728	1.78753	151	0	38
2019.08.15	18:02:00	1.78755	1.78756	1.78703	1.78708	126	0	39
2019.08.15	18:03:00	1.78702	1.78733	1.78688	1.78725	125	0	40
2019.08.15	18:04:00	1.78717	1.78752	1.78707	1.78723	85	0	42
2019.08.15	18:05:00	1.78722	1.78755	1.78706	1.78711	99	0	38
2019.08.15	18:06:00	1.78715	1.78715	1.78680	1.78696	130	0	39
2019.08.15	18:07:00	1.78696	1.78730	1.78681	1.78707	93	0	36
2019.08.15	18:08:00	1.78709	1.78752	1.78709	1.78719	118	0	36
2019.08.15	18:09:00	1.78717	1.78720	1.78681	1.78698	121	0	37
2019.08.15	18:10:00	1.78699	1.78701	1.78647	1.78679	105	0	38
2019.08.15	18:11:00	1.78683	1.78703	1.78668	1.78683	112	0	39
2019.08.15	18:12:00	1.78675	1.78715	1.78672	1.78713	96	0	38
2019.08.15	18:13:00	1.78710	1.78744	1.78707	1.78741	69	0	39
2019.08.15	18:14:00	1.78740	1.78755	1.78731	1.78733	78	0	39
2019.08.15	18:15:00	1.78731	1.78736	1.78705	1.78736	45	0	34
2019.08.15	18:16:00	1.78736	1.78756	1.78725	1.78728	51	0	35
2019.08.15	18:17:00	1.78729	1.78738	1.78715	1.78726	40	0	40
2019.08.15	18:18:00	1.78726	1.78787	1.78724	1.78787	83	0	40
2019.08.15	18:19:00	1.78786	1.78802	1.78775	1.78794	78	0	39
2019.08.15	18:20:00	1.78797	1.78828	1.78794	1.78826	83	0	39
2019.08.15	18:21:00	1.78826	1.78838	1.78817	1.78821	59	0	41
2019.08.15	18:22:00	1.78817	1.78849	1.78811	1.78817	58	0	36
2019.08.15	18:23:00	1.78817	1.78817	1.78763	1.78763	55	0	41
2019.08.15	18:24:00	1.78763	1.78768	1.78708	1.78733	85	0	40
2019.08.15	18:25:00	1.78733	1.78755	1.78716	1.78735	104	0	41
2019.08.15	18:26:00	1.78738	1.78752	1.78729	1.78745	74	0	39
2019.08.15	18:27:00	1.78745	1.78745	1.78714	1.78715	59	0	40
2019.08.15	18:28:00	1.78716	1.78746	1.78715	1.78736	73	0	37
2019.08.15	18:29:00	1.78730	1.78742	1.78697	1.78697	56	0	37
2019.08.15	18:30:00	1.78698	1.78699	1.78653	1.78663	108	0	40
2019.08.15	18:31:00	1.78663	1.78702	1.78663	1.78698	66	0	35
2019.08.15	18:32:00	1.78698	1.78728	1.78685	1.78687	60	0	35
2019.08.15	18:33:00	1.78684	1.78685	1.78667	1.78668	34	0	38
2019.08.15	18:34:00	1.78668	1.78670	1.78603	1.78611	81	0	34
2019.08.15	18:35:00	1.78620	1.78639	1.78603	1.78605	88	0	41
2019.08.15	18:36:00	1.78603	1.78626	1.78596	1.78598	73	0	38
2019.08.15	18:37:00	1.78596	1.78609	1.78595	1.78595	41	0	40
2019.08.15	18:38:00	1.78595	1.78609	1.78578	1.78588	52	0	37
2019.08.15	18:39:00	1.78587	1.78615	1.78587	1.78611	46	0	38
2019.08.15	18:40:00	1.78611	1.78613	1.78573	1.78573	74	0	37
2019.08.15	18:41:00	1.78574	1.78596	1.78574	1.78592	48	0	41
2019.08.15	18:42:00	1.78592	1.78613	1.78586	1.78591	60	0	37
2019.08.15	18:43:00	1.78591	1.78602	1.78514	1.78514	66	0	38
2019.08.15	18:44:00	1.78513	1.78538	1.78513	1.78532	51	0	39
2019.08.15	18:45:00	1.78532	1.78544	1.78477	1.78478	45	0	37
2019.08.15	18:46:00	1.78477	1.78487	1.78447	1.78450	36	0	40
2019.08.15	18:47:00	1.78450	1.78487	1.78445	1.78476	54	0	42
2019.08.15	18:48:00	1.78476	1.78541	1.78476	1.78541	60	0	42
2019.08.15	18:49:00	1.78540	1.78569	1.78532	1.78545	43	0	36
2019.08.15	18:50:00	1.78545	1.78546	1.78519	1.78529	65	0	32
2019.08.15	18:51:00	1.78529	1.78548	1.78519	1.78522	77	0	30
2019.08.15	18:52:00	1.78522	1.78565	1.78509	1.78560	76	0	34
2019.08.15	18:53:00	1.78560	1.78570	1.78543	1.78569	72	0	34
2019.08.15	18:54:00	1.78569	1.78578	1.78525	1.78534	76	0	35
2019.08.15	18:55:00	1.78532	1.78550	1.78504	1.78504	78	0	36
2019.08.15	18:56:00	1.78504	1.78521	1.78495	1.78508	63	0	36
2019.08.15	18:57:00	1.78508	1.78511	1.78463	1.78463	63	0	32
2019.08.15	18:58:00	1.78462	1.78513	1.78456	1.78510	44	0	32
2019.08.15	18:59:00	1.78507	1.78535	1.78500	1.78523	60	0	30
2019.08.15	19:00:00	1.78524	1.78534	1.78502	1.78503	38	0	30
2019.08.15	19:01:00	1.78493	1.78521	1.78487	1.78521	48	0	34
2019.08.15	19:02:00	1.78520	1.78539	1.78516	1.78527	41	0	34
2019.08.15	19:03:00	1.78525	1.78535	1.78505	1.78517	45	0	34
2019.08.15	19:04:00	1.78518	1.78522	1.78502	1.78522	48	0	37
2019.08.15	19:05:00	1.78523	1.78527	1.78489	1.78493	84	0	39
2019.08.15	19:06:00	1.78492	1.78504	1.78469	1.78502	77	0	37
2019.08.15	19:07:00	1.78499	1.78521	1.78493	1.78496	73	0	40
2019.08.15	19:08:00	1.78496	1.78508	1.78486	1.78495	65	0	40
2019.08.15	19:09:00	1.78495	1.78532	1.78495	1.78531	77	0	41
2019.08.15	19:10:00	1.78531	1.78550	1.78526	1.78546	67	0	39
2019.08.15	19:11:00	1.78548	1.78561	1.78526	1.78558	50	0	38
2019.08.15	19:12:00	1.78558	1.78579	1.78542	1.78579	76	0	39
2019.08.15	19:13:00	1.78578	1.78582	1.78564	1.78572	49	0	39
